"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-05-27,11,0.99,1.125,49388,0,65.28,8.02931623529412,7.22968558823529,0.110603792834372
2020-05-28,15,1.02,0.892,30265,0.001,65.28,8.301161,7.12100464705882,0.165728912061392
2020-05-29,19,1.03,0.853,30348,0.001,63.43,7.95760858823529,7.24023441176471,0.0990816230072498
2020-05-30,8,0.97,0.776,33326,0,63.43,7.95760858823529,7.28557876470588,0.092241103312887
2020-05-31,10,0.97,0.776,25829,0,63.43,7.95760858823529,7.20359070588235,0.104672504746448
2020-06-01,19,0.96,1.008,17824,0,62.04,7.99390517647059,7.15348982352941,0.117483266723448
2020-06-02,8,0.9,0.969,18276,0.001,62.04,8.013274,7.15348982352941,0.120190871543923
2020-06-03,11,0.86,0.853,22461,0,62.04,8.30716023529412,7.15348982352941,0.161273789468467
2020-06-04,7,0.82,0.814,33419,0,62.04,8.47038064705882,7.24250005882353,0.16953822274939
2020-06-05,5,0.79,0.814,31817,0,62.04,8.66352288235294,7.57685082352941,0.143420015007943
2020-06-06,7,0.77,0.698,11585,0,62.04,8.66352288235294,8.02931623529412,0.0789863829588712
2020-06-07,6,0.82,0.737,26887,0,62.04,8.66352288235294,8.301161,0.0436519521007894
2020-06-08,2,0.86,0.698,16225,0,62.04,8.66352288235294,7.95760858823529,0.0887093510934035
2020-06-09,7,0.96,0.776,17170,0,60.19,9.15166670588235,7.95760858823529,0.150052381240814
2020-06-10,11,1.06,0.698,29455,0,60.19,9.08210329411765,7.95760858823529,0.141310632888483
2020-06-11,4,1.15,0.659,31472,0,60.19,8.64734976470588,7.99390517647059,0.0817428495597691
2020-06-12,5,1.28,0.62,34215,0,50.46,8.44084117647059,8.013274,0.0533573638528508
2020-06-13,26,1.43,0.62,37226,0,50.46,8.44084117647059,8.30716023529412,0.016092255041441
2020-06-14,15,1.48,0.659,29800,0.001,50.46,8.44084117647059,8.47038064705882,-0.00348738407623887
2020-06-15,12,1.51,0.659,15970,0.001,50.46,8.26633535294118,8.66352288235294,-0.0458459606796689
2020-06-16,23,1.55,0.62,18448,0.001,50.46,8.60112047058823,8.66352288235294,-0.00720289108854508
2020-06-17,21,1.54,0.543,35160,0.001,50.46,8.63578129411765,8.66352288235294,-0.00320211403744335
2020-06-18,18,1.54,0.582,41495,0.001,50.46,8.60151347058824,8.66352288235294,-0.00715752847966905
2020-06-19,2,1.55,0.659,42708,0,50.46,8.55917052941176,9.15166670588235,-0.0647418875175768
2020-06-20,50,1.63,0.62,35173,0.001,50.46,8.55917052941176,9.08210329411765,-0.0575783767009763
2020-06-21,13,1.6,0.698,35946,0.001,50.46,8.55917052941176,8.64734976470588,-0.01019725553996
2020-06-22,18,1.63,0.737,66525,0.001,50.46,8.6142974117647,8.44084117647059,0.0205496385570715
2020-06-23,29,1.68,0.62,24972,0.001,52.31,8.57307841176471,8.44084117647059,0.015666357479008
2020-06-24,37,1.74,0.62,47603,0.001,52.31,8.55131064705882,8.44084117647059,0.0130874954614922
2020-06-25,37,1.79,0.465,51917,0.001,52.31,8.31228752941177,8.26633535294118,0.0055589538179381
2020-06-26,6,1.85,0.465,49498,0.001,52.31,8.52425311764706,8.60112047058823,-0.00893689993112255
2020-06-27,85,1.99,0.427,54222,0.001,52.31,8.52425311764706,8.63578129411765,-0.0129146596783962
2020-06-28,78,2.05,0.582,43114,0.001,52.31,8.52425311764706,8.60151347058824,-0.0089821812411687
2020-06-29,70,2.03,0.543,36520,0.002,52.31,8.403702,8.55917052941176,-0.0181639714826957
2020-06-30,86,2.01,0.698,40287,0.002,52.31,8.47297582352941,8.55917052941176,-0.0100704508206914
2020-07-01,81,1.98,0.931,49941,0.002,68.98,8.56364723529412,8.55917052941176,0.000523030341196099
2020-07-02,65,1.99,1.047,57859,0.001,68.98,8.70189188235294,8.6142974117647,0.0101684985322897
2020-07-03,194,2.06,1.125,54078,0.001,68.98,8.70552264705882,8.57307841176471,0.0154488538343899
2020-07-04,183,1.97,1.163,50176,0.002,68.98,8.70552264705882,8.55131064705882,0.0180337268010536
2020-07-05,140,1.89,1.318,45399,0.002,68.98,8.70552264705882,8.31228752941177,0.0473076895205627
